,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre
25520.0,2W2ieVidLIx9TDvxu0ZT6F,Tina Turner,Simply the Best,The Best - Edit,65.0,253592.0,False,0.68,0.701,0.0,-10.46,1.0,0.0275,0.0341,0.00479,0.114,0.824,103.789,4.0,disco
25550.0,1SShxVVBeZBCY7WddnksPz,Crystal Waters;The Basement Boys,Surprise,Gypsy Woman (She's Homeless) (La Da Dee La Da Da) - Basement Boy Strip To The Bone Mix,65.0,451826.0,False,0.484,0.641,5.0,-12.612,1.0,0.0377,0.000779,0.278,0.0738,0.181,119.981,4.0,disco
25551.0,3AVyKOmMgvRjsC576xWw78,Paradis,Recto Verso,Toi Et Moi,60.0,220853.0,False,0.703,0.76,11.0,-7.308,0.0,0.0635,0.00412,0.761,0.111,0.608,113.01,4.0,disco
25553.0,4Cv6ongCvJy9JfSkWVnb5D,Kool & The Gang,Something Special,Get Down On It,64.0,293666.0,False,0.847,0.389,9.0,-15.362,0.0,0.0569,0.0753,1.2e-05,0.0471,0.968,111.52,4.0,disco
25562.0,1mMYaXpT65iZDtvfRA9EkE,Kool & The Gang,Emergency (Reissue),Fresh,63.0,266560.0,False,0.838,0.381,11.0,-16.867,0.0,0.0351,0.00912,0.0988,0.0364,0.95,117.708,4.0,disco
25563.0,6G41H0Zd0kQ1WXWDoEotoJ,Cyndi Lauper,The Essential Cyndi Lauper,Time After Time,61.0,241160.0,False,0.728,0.454,0.0,-9.281,1.0,0.0278,0.512,1.39e-06,0.0831,0.323,130.368,4.0,disco
25567.0,2LScqpywMqGcnum6nNaxXX,Baccara,The Collection & Tracklisting,"Yes Sir, I Can Boogie",63.0,273866.0,False,0.454,0.769,2.0,-7.653,1.0,0.0814,0.127,3.23e-06,0.175,0.491,122.531,4.0,disco
25568.0,3PR79C1jVvLLLmgdyHkXl3,KC & The Sunshine Band,KC & the Sunshine Band,That's the Way (I Like It) - 2004 Remaster,62.0,185106.0,False,0.68,0.877,5.0,-10.241,0.0,0.0353,0.191,0.000656,0.349,0.922,108.674,4.0,disco
25575.0,40hIuxoe1aHcfnjOjl6Tkj,Tina Turner,Open Arms,The Best - Edit,62.0,253592.0,False,0.68,0.701,0.0,-10.46,1.0,0.0275,0.0341,0.00479,0.114,0.824,103.789,4.0,disco
25578.0,300zfRaCgTmEm5Eqe3HqZZ,Ray Parker Jr.,Arista Heritage Series: Ray Parker,Ghostbusters,63.0,240800.0,False,0.779,0.717,6.0,-9.7,0.0,0.0335,0.0125,0.0536,0.355,0.789,115.384,4.0,disco
25580.0,569uHYIB0X324FZOBEhvit,Ray Parker Jr.,Greatest Hits,Ghostbusters,70.0,239133.0,False,0.778,0.719,4.0,-9.698,1.0,0.0345,0.0123,0.0262,0.297,0.729,115.4,4.0,disco
25602.0,1tL5a9jowsWMtn3wkFYsG9,The Isley Brothers,Go for Your Guns,"Footsteps in the Dark, Pts. 1 & 2",61.0,306800.0,False,0.679,0.374,11.0,-10.565,0.0,0.0482,0.402,2.49e-05,0.0541,0.871,80.86,4.0,disco
25607.0,7Kszjzps0xbQXyo1pO4KfE,CHIC,C'est Chic (2018 Remaster),Le Freak - 2018 Remaster,66.0,331360.0,False,0.91,0.641,7.0,-11.316,1.0,0.0589,0.0258,6.42e-05,0.0642,0.903,118.533,4.0,disco
25611.0,12QphPukpWDR9w1iimddfP,Polo & Pan,Ani Kuni,Ani Kuni,60.0,276386.0,False,0.661,0.623,0.0,-6.157,1.0,0.0292,0.198,0.602,0.0753,0.0491,121.002,4.0,disco
25614.0,7M13FwBAKWNa2jqcZeUhL6,Bob Sinclar;Gary Pine,Love Generation (Radio Edit),Love Generation - Radio Edit,67.0,204798.0,False,0.723,0.872,1.0,-3.617,1.0,0.0586,0.192,0.000154,0.0814,0.544,128.038,4.0,disco
25619.0,3ZI3sK9ZJB3LOiZtCs9l3p,Paul Young,The Secret Of Association,Every Time You Go Away,61.0,324346.0,False,0.608,0.604,5.0,-12.285,1.0,0.0433,0.169,0.000133,0.106,0.673,164.254,4.0,disco
25625.0,2Vnw8zKmjhr1jczUeaqiQg,Donna Summer,Bad Girls (Deluxe Edition),"Hot Stuff - 12"" Version",65.0,407053.0,False,0.796,0.892,0.0,-8.31,1.0,0.0333,0.00475,0.0187,0.0717,0.965,120.4,4.0,disco
25629.0,7LNP6YNYDeMgBeG4JBfAdq,Sandra,Ten On One,(I'll Never Be) Maria Magdalena - Single Verison,64.0,239826.0,False,0.613,0.559,2.0,-14.127,1.0,0.0268,0.0992,0.0205,0.314,0.772,104.1,4.0,disco
25638.0,3EGI5qmVmGlfgy9BmNb1R8,Level 42,Running In The Family,Lessons In Love,69.0,246013.0,False,0.709,0.839,7.0,-8.403,1.0,0.0367,0.159,0.00209,0.301,0.864,113.186,4.0,disco
25658.0,7h302xynmk4C047bIwq5t7,Kevin McKay;Lee Cabrera;Bleech,Summer Of Love,Gimme Gimme (feat. Bleech) - Club Mix,62.0,210476.0,False,0.716,0.912,2.0,-4.7,0.0,0.034,0.00426,0.00112,0.0848,0.52,126.008,4.0,disco
25659.0,3GXo1eWlT2flv4x01l5OTu,The Trammps,Playlist: The Best Of The Trammps,Disco Inferno - Edit,60.0,215626.0,False,0.761,0.614,10.0,-11.445,1.0,0.0354,0.0439,0.0596,0.0531,0.894,129.637,4.0,disco
25660.0,13v3siPyvy5TTEZYmGPPse,Rick James,Street Songs (Deluxe Edition),Give It To Me Baby,65.0,248133.0,False,0.706,0.727,11.0,-8.714,1.0,0.0456,0.114,7.7e-05,0.174,0.965,119.55,4.0,disco
25665.0,7eafuv44YprITfOdzfVLoU,Eric Carmen,Dirty Dancing (Original Motion Picture Soundtrack),"Hungry Eyes - From ""Dirty Dancing"" Soundtrack",62.0,248426.0,False,0.701,0.479,5.0,-13.061,1.0,0.026,0.0194,0.0,0.103,0.682,110.514,4.0,disco
25666.0,6weT0OACEb3e4KLQJInf4I,Die Zipfelbuben;DJ Cashi,Olivia,Olivia,74.0,180157.0,False,0.666,0.942,1.0,-2.928,1.0,0.0689,0.0307,0.0,0.246,0.832,141.913,4.0,disco
25669.0,6pMHMzwTsWIxLigr54GGVm,George McCrae,The Singles 1974 - 76,Rock Your Baby,62.0,200053.0,False,0.594,0.906,1.0,-5.536,1.0,0.0594,0.169,0.00122,0.0778,0.892,104.411,4.0,disco
25676.0,3DZ11M7LSpVQzYHnFx3i95,Leo Sayer,Endless Flight,You Make Me Feel Like Dancing,60.0,221306.0,False,0.734,0.731,8.0,-5.24,0.0,0.0473,0.0784,0.0,0.108,0.705,96.071,4.0,disco
25680.0,7fu3Tv5rcoGD1PZV7s57WW,Hues Corporation,Freedom for the Stallion (Expanded Edition),Rock the Boat,65.0,202573.0,False,0.596,0.58,3.0,-9.72,1.0,0.0446,0.256,0.0,0.1,0.884,107.182,4.0,disco
25700.0,4QcDkuGQx9824a6X9BZF4e,Martin Solveig;Ina Wroldsen,Places,Places,62.0,202745.0,False,0.728,0.854,0.0,-3.86,0.0,0.0457,0.248,0.00188,0.149,0.62,121.995,4.0,disco
25702.0,2EGaDf0cPX789H3LNeB03D,Bananarama,Bananarama (Collector's Edition),Cruel Summer,66.0,215326.0,False,0.666,0.871,1.0,-6.017,0.0,0.0272,0.27,0.0208,0.263,0.936,108.501,4.0,disco
25705.0,5hXEcqQhEjfZdbIZLO8mf2,Wham!,Make It Big,Everything She Wants,65.0,302693.0,False,0.899,0.459,6.0,-15.557,0.0,0.0366,0.322,0.00406,0.165,0.962,115.09,4.0,disco
25710.0,3wpLkju0bJy89kjgdRys0j,"Earth, Wind & Fire","The Essential Earth, Wind & Fire",September,62.0,215080.0,False,0.694,0.831,9.0,-7.288,1.0,0.0301,0.165,0.000892,0.25,0.98,125.901,4.0,disco
25717.0,3mWpUEBYnv9SIFWfixSJFx,Barry White,Can't Get Enough,"Can't Get Enough Of Your Love, Babe",68.0,274000.0,False,0.729,0.78,5.0,-7.604,1.0,0.0631,0.114,0.106,0.0759,0.795,111.833,4.0,disco
25719.0,5rtpGGu3bPKsJEFjDGs63M,Sophie Ellis-Bextor,Read My Lips,Murder On The Dancefloor,62.0,229573.0,False,0.734,0.844,1.0,-5.357,0.0,0.0343,0.00346,1.81e-05,0.333,0.823,117.306,4.0,disco
25721.0,7pGboneNRAZ5zwT7M3WayC,Alex Gaudino;Crystal Waters,Destination Calabria,Destination Calabria - UK Radio Edit,60.0,181946.0,False,0.626,0.933,9.0,-7.681,1.0,0.0516,0.000165,0.00621,0.0636,0.291,128.078,4.0,disco
25727.0,5izGeTxueiFX1UPFGohY9w,Robert Palmer;Eric 'ET' Thorngren,Riptide,Addicted To Love,68.0,363640.0,False,0.702,0.578,2.0,-13.415,1.0,0.031,0.382,5.89e-06,0.0425,0.975,111.617,4.0,disco
25738.0,4t0Pj3iBnSCZv5pDEPNmzG,Bee Gees,Main Course,"Jive Talkin' - From ""Saturday Night Fever"" Soundtrack",61.0,222266.0,False,0.811,0.545,7.0,-12.969,0.0,0.0579,0.155,0.0853,0.156,0.734,105.911,4.0,disco
25756.0,3cfnGXJ9bmiWvFqEO6ff8B,"Earth, Wind & Fire",I Am,After the Love Has Gone,67.0,278040.0,False,0.424,0.443,6.0,-13.45,1.0,0.0382,0.532,0.000389,0.673,0.391,131.675,4.0,disco
25762.0,1oFiPGBafH9Woo9AMwgBSl,Chaka Khan,Chaka,I'm Every Woman,66.0,249600.0,False,0.603,0.886,0.0,-7.301,0.0,0.0465,0.0418,0.000171,0.295,0.727,114.045,4.0,disco
25765.0,7LoGfKBAaOl0nxhodJ1240,Cameo,Word Up,Word Up,65.0,260000.0,False,0.878,0.84,6.0,-13.105,0.0,0.064,0.0421,0.0035,0.053,0.882,116.222,4.0,disco
25770.0,5UU5FbITNm5OunvHQdsKME,Billy Ocean,The Very Best of Billy Ocean,"When the Going Gets Tough, The Tough Get Going",63.0,248000.0,False,0.755,0.763,4.0,-6.318,1.0,0.0473,0.405,0.0,0.318,0.932,122.045,4.0,disco
25771.0,1jy0RbDHyBMTupSdc98XbG,Bee Gees,Trafalgar,How Can You Mend A Broken Heart,62.0,237826.0,False,0.335,0.262,4.0,-13.832,1.0,0.0393,0.548,0.0,0.0971,0.203,68.82,4.0,disco
25800.0,3TiCuJiisBOB9HzKAM6FDG,Delegation,Oh Honey,Oh Honey,62.0,356200.0,False,0.734,0.42,2.0,-12.036,1.0,0.028,0.188,0.242,0.0826,0.462,94.161,4.0,disco
25806.0,60mGckXEG1EzR4VmjYLfEW,Barbra Streisand;Barry Gibb,Guilty,Guilty (feat. Barry Gibb),65.0,264333.0,False,0.626,0.425,0.0,-15.656,1.0,0.0356,0.231,0.0,0.114,0.952,150.875,4.0,disco
25808.0,6gJdDnF2TzfA1WPMXuCa3x,Tina Turner,What's Love Got to Do with It?,Proud Mary,67.0,327400.0,False,0.397,0.499,2.0,-10.972,1.0,0.0685,0.0766,1.55e-06,0.111,0.367,171.067,4.0,disco
25812.0,7gUMShP1l20tC0xf17Zplk,Christopher Cross,Christopher Cross,Ride Like the Wind,67.0,275506.0,False,0.669,0.707,0.0,-13.66,0.0,0.0478,0.347,0.000716,0.0997,0.806,124.335,4.0,disco
25813.0,6X1D6qbVmK48uoOD9nIvVV,Frankie Valli,Grease (The Original Motion Picture Soundtrack),Grease - From “Grease”,62.0,205733.0,False,0.821,0.365,9.0,-12.118,1.0,0.0676,0.249,0.0,0.0883,0.85,109.638,4.0,disco
25818.0,6cARFkZxx2JR3JlvDzeLZc,Paul Young,From Time To Time - The Singles Collection,Love of the Common People,60.0,220733.0,False,0.744,0.609,9.0,-11.202,1.0,0.0758,0.0883,0.0,0.0599,0.893,90.723,4.0,disco
25856.0,2IvetNzSZMH5gwjInoyr18,The Weather Girls,Success,It's Raining Men,62.0,325426.0,False,0.69,0.744,1.0,-12.721,1.0,0.0613,0.034,0.598,0.453,0.56,136.918,4.0,disco
25859.0,2nx86MrPkXWQctveAEFJBf,Phats & Small;Toney Lee,Turn Around - Single,Turn Around - Radio Edit,62.0,212146.0,False,0.797,0.752,6.0,-7.343,0.0,0.128,0.0135,0.00496,0.264,0.801,131.932,4.0,disco
25873.0,5jWI1xNxABzDRFTnD2yp8L,Tina Charles,I Love To Love - The Best Of,I Love to Love,61.0,183693.0,False,0.677,0.703,9.0,-9.344,1.0,0.0344,0.143,6.96e-05,0.514,0.962,99.419,4.0,disco
25900.0,58r4JuwHhXLAkttkaUZfLw,Cheryl Lynn,Cheryl Lynn (Expanded Edition),Got to Be Real,66.0,307946.0,False,0.836,0.626,9.0,-10.143,0.0,0.0335,0.0943,0.742,0.153,0.898,114.657,4.0,disco
25901.0,2eRmD96ncTEgQwJmXa6rrg,Womack & Womack,80s Soul (International Version),Teardrops,67.0,228573.0,False,0.872,0.715,11.0,-10.182,1.0,0.0468,0.0876,0.0706,0.177,0.967,133.225,4.0,disco
25902.0,3qE6p9fN4YeILT0cQcY1cD,Bonnie Tyler,The Very Best of Bonnie Tyler,Holding Out for a Hero - Single Version,61.0,261340.0,False,0.549,0.89,9.0,-7.973,0.0,0.0613,0.0057,0.00053,0.128,0.84,149.092,4.0,disco
25908.0,0RnCUYXa7jhgTXtiMXF2PQ,Sylvester,Step II,You Make Me Feel (Mighty Real),62.0,400115.0,False,0.629,0.851,5.0,-11.182,0.0,0.0294,0.0309,0.303,0.0947,0.961,130.7,4.0,disco
25909.0,5WwRKYnVy9dekqXAGPbAvU,Sister Sledge,We Are Family (1995 Remaster),He's the Greatest Dancer - 1995 Remaster,62.0,375400.0,False,0.7,0.816,7.0,-9.711,0.0,0.044,0.00115,0.00123,0.0901,0.838,113.244,4.0,disco
25910.0,2TQaMcc3BEAF5Srn7FCipl,Atlantic Starr,All In The Name Of Love,Always,62.0,288493.0,False,0.606,0.532,7.0,-6.759,1.0,0.0256,0.403,0.000904,0.356,0.327,130.945,4.0,disco
25921.0,02srSkeu2pzybuVr2B9TJm,The Three Degrees,The Three Degrees,When Will I See You Again,62.0,178746.0,False,0.564,0.593,9.0,-9.245,1.0,0.0328,0.732,0.00366,0.343,0.766,120.753,4.0,disco
25952.0,6tASfEUyB7lE2r6DLzURji,Wham!,Fantastic,Club Tropicana,64.0,265600.0,False,0.658,0.714,11.0,-9.247,1.0,0.0519,0.0294,5.7e-05,0.651,0.806,117.283,4.0,disco
25958.0,2gG7E5OZi5D5QLRIctv63z,Wham!,The Final,I'm Your Man,62.0,243093.0,False,0.756,0.837,2.0,-6.943,1.0,0.051,0.297,0.0,0.0567,0.588,132.146,4.0,disco
25960.0,7AslBsiVLQAGrmFmi79ZeK,Lionel Richie,Lionel Richie,Truly,60.0,200506.0,False,0.366,0.238,1.0,-13.853,1.0,0.038,0.646,1e-05,0.0876,0.131,68.377,4.0,disco
25961.0,5Vrczz39CvlD3OGCa6utoA,Frankie Valli,Frankie Valli...Is The Word,Grease - 2007 Remaster,64.0,207306.0,False,0.82,0.464,11.0,-8.45,1.0,0.0481,0.156,0.0,0.101,0.872,109.374,4.0,disco
25966.0,5jVJAojK3LFKETjI2gYb8O,Nick Kamen,Move Until We Fly,I Promised Myself,63.0,240773.0,False,0.581,0.801,9.0,-12.282,1.0,0.0306,0.00424,0.00171,0.0326,0.692,128.179,4.0,disco
26001.0,2stkLJ0JNcXkIRDNF3ld6c,Randy Newman,Toy Story,"You've Got a Friend in Me - From ""Toy Story""/Soundtrack Version",71.0,124160.0,False,0.689,0.333,0.0,-12.134,0.0,0.0307,0.817,5.13e-06,0.285,0.471,115.835,4.0,disney
26002.0,7tUSJY4nsDBJTjd1UXKRsT,Jodi Benson;Disney,The Little Mermaid Special Edition,Part of Your World,70.0,195493.0,False,0.274,0.144,5.0,-14.516,1.0,0.0482,0.92,0.000388,0.29,0.302,61.551,5.0,disney
26008.0,67rctxgNOXUYhKiS3cv0MT,Billy Eichner;Seth Rogen,The Lion King (Original Motion Picture Soundtrack),The Lion Sleeps Tonight,60.0,84720.0,False,0.686,0.379,5.0,-15.243,1.0,0.223,0.856,0.0,0.103,0.923,137.953,4.0,disney
26009.0,0HU5JnVaKNTWf6GykV9Zn8,Carmen Twillie;Lebo M.,The Lion King,"Circle of Life - From ""The Lion King""/ Soundtrack",67.0,239146.0,False,0.402,0.391,10.0,-16.112,1.0,0.0406,0.0634,0.0,0.296,0.568,83.789,4.0,disney
26010.0,5k3U0OGYBccHdKJJu3HrUN,Nathan Lane;Ernie Sabella;Jason Weaver;Joseph Williams,The Lion King,"Hakuna Matata - From ""The Lion King""/Soundtrack",72.0,213600.0,False,0.408,0.313,0.0,-18.09,1.0,0.137,0.617,1.18e-05,0.115,0.725,170.013,4.0,disney
26011.0,6oYkwjI1TKP9D0Y9II1GT7,Samuel E. Wright;Disney,The Little Mermaid Special Edition,Under the Sea,69.0,195146.0,False,0.511,0.475,10.0,-14.667,1.0,0.161,0.708,0.0,0.105,0.819,98.957,4.0,disney
26012.0,1cPfKp9ThNZ1fez9itmUMN,Emma Watson;Luke Evans;Ensemble - Beauty and the Beast,Beauty and the Beast (Original Motion Picture Soundtrack/Deluxe Edition),Belle,64.0,333265.0,False,0.524,0.504,7.0,-7.641,1.0,0.05,0.82,0.0,0.0817,0.327,123.66,4.0,disney
26013.0,1lOSxJNCLvWm2bYaTcTSmK,Donna Murphy,Tangled,"Mother Knows Best - From ""Tangled""/Soundtrack Version",66.0,190440.0,False,0.403,0.259,5.0,-11.371,1.0,0.166,0.829,1.61e-06,0.0451,0.473,69.283,4.0,disney
26014.0,3IPnBzGRMg6BfViFxxa0Gq,Kristen Bell;Santino Fontana,Frozen (Original Motion Picture Soundtrack / Deluxe Edition),"Love Is an Open Door - From ""Frozen""/Soundtrack Version",71.0,124733.0,False,0.737,0.637,6.0,-6.308,0.0,0.0735,0.262,0.0,0.319,0.537,100.033,4.0,disney
26015.0,2yi7HZrBOC4bMUSTcs4VK6,Kristen Bell;Agatha Lee Monn;Katie Lopez,Frozen (Original Motion Picture Soundtrack / Deluxe Edition),"Do You Want to Build a Snowman? - From ""Frozen""/Soundtrack Version",70.0,206506.0,False,0.306,0.121,0.0,-15.551,0.0,0.0554,0.85,0.000176,0.257,0.166,174.053,4.0,disney
26017.0,70b5Sq3ePOu3Gqg0hjlOtR,Kristen Bell;Idina Menzel,Frozen (Original Motion Picture Soundtrack / Deluxe Edition),"For the First Time in Forever - From ""Frozen""/Soundtrack Version",69.0,225080.0,False,0.354,0.411,0.0,-6.018,1.0,0.0344,0.815,1e-06,0.106,0.43,90.831,4.0,disney
26018.0,0HT6xI2MTQ7qk4yNA1IZUd,Auli'i Cravalho,Disney Summer Songs,"How Far I'll Go - From ""Moana""/Soundtrack Version",66.0,163386.0,False,0.537,0.307,4.0,-10.967,1.0,0.0545,0.649,0.0,0.177,0.114,83.632,4.0,disney
26019.0,2dJ1UJEQQq3jkLSJP4ZIoi,4*TOWN (From Disney and Pixar’s Turning Red);Jordan Fisher;Finneas O'Connell;Topher Ngo;Grayson Villanueva;Josh Levi,Turning Red (Original Motion Picture Soundtrack),1 True Love,60.0,199906.0,False,0.622,0.364,0.0,-10.547,0.0,0.0328,0.178,5.84e-06,0.122,0.221,120.075,4.0,disney
26020.0,5ufE60D3rxtqP7xLrL4AEL,Kristen Bell;Santino Fontana,Disney Summer Songs,"Love Is an Open Door - From ""Frozen""/Soundtrack Version",62.0,124733.0,False,0.737,0.636,6.0,-6.308,0.0,0.0737,0.262,0.0,0.319,0.537,100.033,4.0,disney
26021.0,4Xbotg4PCLJw9cDx2dtZLK,Kristen Bell;Idina Menzel;Josh Gad;Jonathan Groff;Cast of Frozen 2,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),Some Things Never Change,67.0,209964.0,False,0.566,0.543,5.0,-4.485,1.0,0.0314,0.613,0.0,0.106,0.299,89.937,4.0,disney
26022.0,0jkGkwy510cvhy0jYPFme4,Alan Menken,Tangled,"Kingdom Dance - From ""Tangled""/Score",62.0,140413.0,False,0.239,0.614,4.0,-9.819,1.0,0.0773,0.0904,0.403,0.129,0.47,155.658,3.0,disney
26023.0,1gilgPrTkkZTp09Xf8zCmK,Kristen Bell,Frozen 2 (Original Motion Picture Soundtrack/Deluxe Edition),The Next Right Thing,60.0,216773.0,False,0.296,0.119,0.0,-14.256,0.0,0.0475,0.839,1.59e-05,0.385,0.146,170.037,4.0,disney
26024.0,65GjU6KDPzF5IO143vvTgn,Kristen Bell;Idina Menzel,Frozen (Original Motion Picture Soundtrack / Deluxe Edition),"For the First Time in Forever (Reprise) - From ""Frozen""/Soundtrack Version",62.0,149640.0,False,0.362,0.338,9.0,-9.321,1.0,0.0393,0.806,0.0,0.3,0.389,93.999,4.0,disney
26029.0,3xDVJcvcKedshWlT3qGSHk,Cast - Frozen,Frozen (Original Motion Picture Soundtrack / Deluxe Edition),"Frozen Heart - From ""Frozen""/Soundtrack Version",61.0,105293.0,False,0.538,0.481,2.0,-8.716,0.0,0.0997,0.545,0.0,0.086,0.191,95.914,4.0,disney
26050.0,3Yn97I3qIj7Px0Bi4rkD2q,Dan Stevens,Beauty and the Beast (Original Motion Picture Soundtrack/Deluxe Edition),Evermore,64.0,194541.0,False,0.285,0.396,1.0,-8.741,1.0,0.0318,0.674,6.6e-05,0.102,0.219,79.442,3.0,disney
26056.0,5E8yddtSG3sH4hw2SfwcgW,Joseph Williams;Sally Dworsky;Nathan Lane;Ernie Sabella;Kristle Edwards,The Lion King,"Can You Feel the Love Tonight - From ""The Lion King"" / Soundtrack Version",62.0,177786.0,False,0.306,0.132,5.0,-19.31,1.0,0.0538,0.787,0.0,0.57,0.473,78.46,4.0,disney
26059.0,1nrXPF5szKZhHr0iANiPcS,Donna Murphy,Tangled,"Mother Knows Best (Reprise) - From ""Tangled""/Soundtrack Version",64.0,98320.0,False,0.55,0.332,1.0,-10.683,1.0,0.175,0.826,0.0,0.206,0.552,110.539,3.0,disney
26061.0,7kh64k3P9Fk4EsA6vOdwmj,Jenifer Lewis;The Pinnacle Gospel Choir,The Princess and the Frog (Original Motion Picture Soundtrack),Dig a Little Deeper,65.0,167933.0,False,0.719,0.825,0.0,-4.26,1.0,0.0521,0.39,3.75e-06,0.103,0.798,98.023,4.0,disney
26102.0,0QTUoI90fBFdKkd4h8fsOu,China Anne McClain,A.N.T. Farm,Calling All the Monsters,64.0,206506.0,False,0.561,0.826,2.0,-5.842,1.0,0.0972,0.00289,0.0,0.432,0.499,141.98,4.0,disney
26110.0,4zDfgax6Ihb0UWdour1ZEs,Chorus - Hercules;Lillias White;Cheryl Freeman;LaChanze;Roz Ryan;Vaneese Thomas;Tawatha Agee;Disney,Hercules (Original Motion Picture Soundtrack),Zero To Hero,65.0,140573.0,False,0.474,0.82,0.0,-7.699,1.0,0.243,0.493,0.0,0.0978,0.697,164.718,4.0,disney
26157.0,7zsw78LtXUD7JfEwH64HK2,Pat Carroll;Disney,The Little Mermaid Special Edition,Poor Unfortunate Souls,63.0,291693.0,False,0.384,0.18,0.0,-17.279,1.0,0.101,0.77,0.0,0.367,0.368,73.603,4.0,disney
26159.0,5J4pDyvjRrYfcgHetKjKSj,Jodi Benson;Disney,The Little Mermaid,"Part of Your World - From ""The Little Mermaid"" / Soundtrack Version",60.0,195493.0,False,0.387,0.132,5.0,-15.142,1.0,0.0386,0.914,0.000707,0.281,0.323,100.0,4.0,disney
26161.0,4qqfI5oNO53a6W7nWfutKH,Samuel E. Wright;Disney,The Little Mermaid,"Under the Sea - From ""The Little Mermaid"" / Soundtrack Version",60.0,195146.0,False,0.68,0.463,5.0,-15.29,1.0,0.165,0.718,0.0,0.0985,0.858,99.662,4.0,disney
26200.0,65vseJi4kug0grGTTSmH2u,Luis Ángel Gómez Jaramillo;Gael Garcia Bernal,Coco (Banda Sonora Original en Español),Un Poco Loco,61.0,112205.0,False,0.624,0.5,7.0,-6.899,1.0,0.166,0.696,4.05e-05,0.372,0.562,95.234,3.0,disney
26201.0,0D1OY0M5A0qD5HGBvFmFid,Roger Bart;Disney,Hercules (Original Motion Picture Soundtrack),Go the Distance,65.0,194160.0,False,0.275,0.126,9.0,-17.077,1.0,0.033,0.879,0.000799,0.0791,0.21,88.626,4.0,disney
26302.0,6uW03WHG3qv2FzxPIW6SUP,Cheryl Freeman;LaChanze;Vaneese Thomas;Lillias White;Roz Ryan;Disney,Hercules (Original Motion Picture Soundtrack),The Gospel Truth I / Main Titles - Hercules,61.0,145640.0,False,0.5,0.565,11.0,-10.528,1.0,0.145,0.25,0.000147,0.145,0.466,158.072,4.0,disney
26517.0,1h9sbBtqXjji9nnBsxaxNR,Disney Peaceful Piano;Disney,Disney Peaceful Piano: Lullaby,Beauty and the Beast,60.0,167055.0,False,0.432,0.0877,8.0,-27.006,1.0,0.068,0.995,0.922,0.117,0.149,79.203,4.0,disney
26613.0,6E5By4xxtTgxOP4JfP1CvX,Disney Peaceful Piano;Disney,Disney Peaceful Piano: Lullaby,A Dream Is a Wish Your Heart Makes,60.0,148953.0,False,0.484,0.0159,3.0,-28.612,1.0,0.0587,0.995,0.935,0.214,0.153,80.243,3.0,disney
27005.0,6LW3Z1GqbL78TIjfDyg4zp,Wilkinson;Becky Hill,Lazers Not Included,Afterglow,69.0,225172.0,False,0.516,0.915,7.0,-2.498,1.0,0.0562,0.0228,0.000789,0.125,0.0398,174.032,4.0,drum-and-bass
27007.0,2qugfmw9Hi27DyIo2gite4,DJ Fresh,Gold Dust,Gold Dust - Radio Edit,65.0,192446.0,False,0.451,0.948,0.0,-0.74,1.0,0.147,0.255,0.0,0.392,0.295,176.985,4.0,drum-and-bass
27008.0,4pfu1lEKJhRGTQf64cQPXd,Chase & Status;Tom Grennan,Tribe,All Goes Wrong,61.0,205253.0,False,0.454,0.782,6.0,-3.539,0.0,0.0498,0.0342,0.0,0.173,0.286,174.851,4.0,drum-and-bass
27010.0,1LrYRj1iFsm9QJ72YqPTLY,Sigma;Paloma Faith,Life (Deluxe),Changing,62.0,205000.0,False,0.484,0.815,2.0,-3.833,1.0,0.0542,0.0997,0.0,0.164,0.353,171.079,4.0,drum-and-bass
27014.0,04OxTCLGgDKfO0MMA2lcxv,Chase & Status;Liam Bailey,No More Idols,Blind Faith,61.0,233666.0,False,0.45,0.846,9.0,-4.712,0.0,0.0472,0.00523,0.0,0.228,0.402,140.042,4.0,drum-and-bass
27015.0,0a2cA9H6KuOsoHLCnjl6YL,Sub Focus;Dimension,Ready To Fly,Ready To Fly,64.0,204500.0,False,0.485,0.969,8.0,-0.517,0.0,0.0561,0.0485,0.664,0.192,0.448,173.941,4.0,drum-and-bass
27018.0,507UUx311ghfFTMSuHUeyS,Sub Focus;Dimension,Desire (with Dimension),Desire (with Dimension),63.0,215172.0,False,0.537,0.906,8.0,-1.167,0.0,0.0651,0.133,0.0187,0.319,0.504,173.898,4.0,drum-and-bass
27024.0,5UvLQncwvEGiRLn0xEZw45,Sub Focus,Off The Ground,Off The Ground,67.0,242750.0,False,0.582,0.791,0.0,-3.643,0.0,0.0427,0.0296,0.105,0.118,0.0422,174.01,4.0,drum-and-bass
27026.0,4Y2glvLjQGOb4dXnwm1hQf,Pendulum,Immersion,Witchcraft,61.0,252786.0,False,0.42,0.969,1.0,-3.139,1.0,0.0581,2.84e-05,0.00861,0.379,0.182,174.038,4.0,drum-and-bass
27038.0,5cRDn5aGMLvWsldoRmOOz0,Sub Focus,Solar System / Siren,Solar System,64.0,288000.0,False,0.544,0.942,5.0,-2.552,0.0,0.0464,0.0355,0.435,0.631,0.303,173.97,4.0,drum-and-bass
